Run Number,Trace Number,Object.Slot,Timestep,Slot Value,Unit
26,26,Powell.Energy,01-31-2028 23:59:00,282.22,GWH
26,26,Powell.Energy,02-29-2028 23:59:00,230.07,GWH
26,26,Powell.Energy,03-31-2028 23:59:00,236.36,GWH
26,26,Powell.Energy,04-30-2028 23:59:00,227.51,GWH
26,26,Powell.Energy,05-31-2028 23:59:00,229.15,GWH
26,26,Powell.Energy,06-30-2028 23:59:00,247.97,GWH
26,26,Powell.Energy,07-31-2028 23:59:00,284.82,GWH
26,26,Powell.Energy,08-31-2028 23:59:00,301.93,GWH
26,26,Powell.Energy,09-30-2028 23:59:00,224.29,GWH
26,26,Powell.Energy,10-31-2028 23:59:00,222.58,GWH
26,26,Powell.Energy,11-30-2028 23:59:00,219.64,GWH
26,26,Powell.Energy,12-31-2028 23:59:00,241.86,GWH
26,26,Powell.Energy,01-31-2029 23:59:00,284.90,GWH
26,26,Powell.Energy,02-28-2029 23:59:00,124.19,GWH
26,26,Powell.Energy,03-31-2029 23:59:00,160.52,GWH
26,26,Powell.Energy,04-30-2029 23:59:00,204.53,GWH
26,26,Powell.Energy,05-31-2029 23:59:00,391.99,GWH
26,26,Powell.Energy,06-30-2029 23:59:00,231.37,GWH
26,26,Powell.Energy,07-31-2029 23:59:00,290.34,GWH
26,26,Powell.Energy,08-31-2029 23:59:00,320.07,GWH
26,26,Powell.Energy,09-30-2029 23:59:00,212.82,GWH
26,26,Powell.Energy,10-31-2029 23:59:00,227.43,GWH
26,26,Powell.Energy,11-30-2029 23:59:00,224.64,GWH
26,26,Powell.Energy,12-31-2029 23:59:00,247.91,GWH
26,26,Powell.Energy,01-31-2030 23:59:00,314.25,GWH
26,26,Powell.Energy,02-28-2030 23:59:00,274.00,GWH
26,26,Powell.Energy,03-31-2030 23:59:00,289.50,GWH
26,26,Powell.Energy,04-30-2030 23:59:00,263.81,GWH
26,26,Powell.Energy,05-31-2030 23:59:00,275.95,GWH
26,26,Powell.Energy,06-30-2030 23:59:00,306.15,GWH
26,26,Powell.Energy,07-31-2030 23:59:00,354.51,GWH
26,26,Powell.Energy,08-31-2030 23:59:00,376.43,GWH
26,26,Powell.Energy,09-30-2030 23:59:00,280.64,GWH
26,26,Powell.Energy,10-31-2030 23:59:00,186.21,GWH
26,26,Powell.Energy,11-30-2030 23:59:00,193.71,GWH
26,26,Powell.Energy,12-31-2030 23:59:00,232.30,GWH
26,26,Powell.Energy,01-31-2031 23:59:00,278.69,GWH
26,26,Powell.Energy,02-28-2031 23:59:00,244.61,GWH
26,26,Powell.Energy,03-31-2031 23:59:00,257.46,GWH
26,26,Powell.Energy,04-30-2031 23:59:00,228.27,GWH
26,26,Powell.Energy,05-31-2031 23:59:00,228.36,GWH
26,26,Powell.Energy,06-30-2031 23:59:00,240.96,GWH
26,26,Powell.Energy,07-31-2031 23:59:00,270.46,GWH
26,26,Powell.Energy,08-31-2031 23:59:00,285.32,GWH
26,26,Powell.Energy,09-30-2031 23:59:00,211.91,GWH
26,26,BlueMesa.Outflow,05-31-2026 23:59:00,75.32,1000 acre-ft/month
26,26,BlueMesa.Outflow,06-30-2026 23:59:00,78.64,1000 acre-ft/month
26,26,BlueMesa.Outflow,07-31-2026 23:59:00,96.19,1000 acre-ft/month
26,26,BlueMesa.Outflow,08-31-2026 23:59:00,82.11,1000 acre-ft/month
26,26,BlueMesa.Outflow,09-30-2026 23:59:00,67.12,1000 acre-ft/month
26,26,BlueMesa.Outflow,10-31-2026 23:59:00,40.67,1000 acre-ft/month
26,26,BlueMesa.Outflow,11-30-2026 23:59:00,13.59,1000 acre-ft/month
26,26,BlueMesa.Outflow,12-31-2026 23:59:00,16.67,1000 acre-ft/month
26,26,BlueMesa.Outflow,01-31-2027 23:59:00,34.11,1000 acre-ft/month
26,26,BlueMesa.Outflow,02-28-2027 23:59:00,27.52,1000 acre-ft/month
26,26,BlueMesa.Outflow,03-31-2027 23:59:00,28.53,1000 acre-ft/month
26,26,BlueMesa.Outflow,04-30-2027 23:59:00,44.31,1000 acre-ft/month
26,26,BlueMesa.Outflow,05-31-2027 23:59:00,139.40,1000 acre-ft/month
26,26,BlueMesa.Outflow,06-30-2027 23:59:00,16.51,1000 acre-ft/month
26,26,BlueMesa.Outflow,07-31-2027 23:59:00,83.77,1000 acre-ft/month
26,26,BlueMesa.Outflow,08-31-2027 23:59:00,78.88,1000 acre-ft/month
26,26,BlueMesa.Outflow,09-30-2027 23:59:00,67.60,1000 acre-ft/month
26,26,BlueMesa.Outflow,10-31-2027 23:59:00,54.01,1000 acre-ft/month
26,26,BlueMesa.Outflow,11-30-2027 23:59:00,12.76,1000 acre-ft/month
26,26,BlueMesa.Outflow,12-31-2027 23:59:00,22.09,1000 acre-ft/month
26,26,BlueMesa.Outflow,01-31-2028 23:59:00,27.89,1000 acre-ft/month
26,26,BlueMesa.Outflow,02-29-2028 23:59:00,31.97,1000 acre-ft/month
26,26,BlueMesa.Outflow,03-31-2028 23:59:00,56.00,1000 acre-ft/month
26,26,BlueMesa.Outflow,04-30-2028 23:59:00,36.39,1000 acre-ft/month
26,26,BlueMesa.Outflow,05-31-2028 23:59:00,142.67,1000 acre-ft/month
26,26,BlueMesa.Outflow,06-30-2028 23:59:00,90.02,1000 acre-ft/month
26,26,BlueMesa.Outflow,07-31-2028 23:59:00,114.86,1000 acre-ft/month
26,26,BlueMesa.Outflow,08-31-2028 23:59:00,114.73,1000 acre-ft/month
26,26,BlueMesa.Outflow,09-30-2028 23:59:00,112.12,1000 acre-ft/month
26,26,BlueMesa.Outflow,10-31-2028 23:59:00,93.94,1000 acre-ft/month
26,26,BlueMesa.Outflow,11-30-2028 23:59:00,43.49,1000 acre-ft/month
26,26,BlueMesa.Outflow,12-31-2028 23:59:00,65.36,1000 acre-ft/month
26,26,BlueMesa.Outflow,01-31-2029 23:59:00,47.27,1000 acre-ft/month
26,26,BlueMesa.Outflow,02-28-2029 23:59:00,37.44,1000 acre-ft/month
26,26,BlueMesa.Outflow,03-31-2029 23:59:00,41.93,1000 acre-ft/month
26,26,BlueMesa.Outflow,04-30-2029 23:59:00,36.88,1000 acre-ft/month
26,26,BlueMesa.Outflow,05-31-2029 23:59:00,113.63,1000 acre-ft/month
26,26,BlueMesa.Outflow,06-30-2029 23:59:00,44.00,1000 acre-ft/month
26,26,BlueMesa.Outflow,07-31-2029 23:59:00,89.32,1000 acre-ft/month
26,26,BlueMesa.Outflow,08-31-2029 23:59:00,113.92,1000 acre-ft/month
26,26,BlueMesa.Outflow,09-30-2029 23:59:00,110.88,1000 acre-ft/month
26,26,BlueMesa.Outflow,10-31-2029 23:59:00,89.41,1000 acre-ft/month
26,26,BlueMesa.Outflow,11-30-2029 23:59:00,40.06,1000 acre-ft/month
26,26,BlueMesa.Outflow,12-31-2029 23:59:00,63.57,1000 acre-ft/month
26,26,BlueMesa.Outflow,01-31-2030 23:59:00,45.61,1000 acre-ft/month
26,26,BlueMesa.Outflow,02-28-2030 23:59:00,41.76,1000 acre-ft/month
26,26,BlueMesa.Outflow,03-31-2030 23:59:00,61.42,1000 acre-ft/month
26,26,BlueMesa.Outflow,04-30-2030 23:59:00,56.68,1000 acre-ft/month
26,26,BlueMesa.Outflow,05-31-2030 23:59:00,280.87,1000 acre-ft/month
26,26,BlueMesa.Outflow,06-30-2030 23:59:00,176.99,1000 acre-ft/month
26,26,BlueMesa.Outflow,07-31-2030 23:59:00,93.67,1000 acre-ft/month
26,26,BlueMesa.Outflow,08-31-2030 23:59:00,111.74,1000 acre-ft/month
26,26,BlueMesa.Outflow,09-30-2030 23:59:00,111.08,1000 acre-ft/month
26,26,BlueMesa.Outflow,10-31-2030 23:59:00,63.49,1000 acre-ft/month
26,26,BlueMesa.Outflow,11-30-2030 23:59:00,44.28,1000 acre-ft/month
26,26,BlueMesa.Outflow,12-31-2030 23:59:00,70.45,1000 acre-ft/month
26,26,BlueMesa.Outflow,01-31-2031 23:59:00,49.89,1000 acre-ft/month
26,26,BlueMesa.Outflow,02-28-2031 23:59:00,42.96,1000 acre-ft/month
26,26,BlueMesa.Outflow,03-31-2031 23:59:00,34.90,1000 acre-ft/month
26,26,BlueMesa.Outflow,04-30-2031 23:59:00,43.97,1000 acre-ft/month
26,26,BlueMesa.Outflow,05-31-2031 23:59:00,64.11,1000 acre-ft/month
26,26,BlueMesa.Outflow,06-30-2031 23:59:00,72.35,1000 acre-ft/month
26,26,BlueMesa.Outflow,07-31-2031 23:59:00,100.44,1000 acre-ft/month
26,26,BlueMesa.Outflow,08-31-2031 23:59:00,83.41,1000 acre-ft/month
26,26,BlueMesa.Outflow,09-30-2031 23:59:00,73.00,1000 acre-ft/month
26,26,Crystal.Outflow,05-31-2026 23:59:00,88,1000 acre-ft/month
26,26,Crystal.Outflow,06-30-2026 23:59:00,82,1000 acre-ft/month
26,26,Crystal.Outflow,07-31-2026 23:59:00,99,1000 acre-ft/month
26,26,Crystal.Outflow,08-31-2026 23:59:00,87,1000 acre-ft/month
26,26,Crystal.Outflow,09-30-2026 23:59:00,76,1000 acre-ft/month
26,26,Crystal.Outflow,10-31-2026 23:59:00,52,1000 acre-ft/month
26,26,Crystal.Outflow,11-30-2026 23:59:00,21,1000 acre-ft/month
26,26,Crystal.Outflow,12-31-2026 23:59:00,22,1000 acre-ft/month
26,26,Crystal.Outflow,01-31-2027 23:59:00,38,1000 acre-ft/month
26,26,Crystal.Outflow,02-28-2027 23:59:00,33,1000 acre-ft/month
26,26,Crystal.Outflow,03-31-2027 23:59:00,39,1000 acre-ft/month
26,26,Crystal.Outflow,04-30-2027 23:59:00,63,1000 acre-ft/month
26,26,Crystal.Outflow,05-31-2027 23:59:00,195,1000 acre-ft/month
26,26,Crystal.Outflow,06-30-2027 23:59:00,82,1000 acre-ft/month
26,26,Crystal.Outflow,07-31-2027 23:59:00,96,1000 acre-ft/month
26,26,Crystal.Outflow,08-31-2027 23:59:00,87,1000 acre-ft/month
26,26,Crystal.Outflow,09-30-2027 23:59:00,76,1000 acre-ft/month
26,26,Crystal.Outflow,10-31-2027 23:59:00,71,1000 acre-ft/month
26,26,Crystal.Outflow,11-30-2027 23:59:00,21,1000 acre-ft/month
26,26,Crystal.Outflow,12-31-2027 23:59:00,29,1000 acre-ft/month
26,26,Crystal.Outflow,01-31-2028 23:59:00,34,1000 acre-ft/month
26,26,Crystal.Outflow,02-29-2028 23:59:00,40,1000 acre-ft/month
26,26,Crystal.Outflow,03-31-2028 23:59:00,73,1000 acre-ft/month
26,26,Crystal.Outflow,04-30-2028 23:59:00,63,1000 acre-ft/month
26,26,Crystal.Outflow,05-31-2028 23:59:00,195,1000 acre-ft/month
26,26,Crystal.Outflow,06-30-2028 23:59:00,164,1000 acre-ft/month
26,26,Crystal.Outflow,07-31-2028 23:59:00,129,1000 acre-ft/month
26,26,Crystal.Outflow,08-31-2028 23:59:00,120,1000 acre-ft/month
26,26,Crystal.Outflow,09-30-2028 23:59:00,116,1000 acre-ft/month
26,26,Crystal.Outflow,10-31-2028 23:59:00,101,1000 acre-ft/month
26,26,Crystal.Outflow,11-30-2028 23:59:00,51,1000 acre-ft/month
26,26,Crystal.Outflow,12-31-2028 23:59:00,72,1000 acre-ft/month
26,26,Crystal.Outflow,01-31-2029 23:59:00,53,1000 acre-ft/month
26,26,Crystal.Outflow,02-28-2029 23:59:00,43,1000 acre-ft/month
26,26,Crystal.Outflow,03-31-2029 23:59:00,54,1000 acre-ft/month
26,26,Crystal.Outflow,04-30-2029 23:59:00,63,1000 acre-ft/month
26,26,Crystal.Outflow,05-31-2029 23:59:00,164,1000 acre-ft/month
26,26,Crystal.Outflow,06-30-2029 23:59:00,115,1000 acre-ft/month
26,26,Crystal.Outflow,07-31-2029 23:59:00,104,1000 acre-ft/month
26,26,Crystal.Outflow,08-31-2029 23:59:00,120,1000 acre-ft/month
26,26,Crystal.Outflow,09-30-2029 23:59:00,116,1000 acre-ft/month
26,26,Crystal.Outflow,10-31-2029 23:59:00,96,1000 acre-ft/month
26,26,Crystal.Outflow,11-30-2029 23:59:00,46,1000 acre-ft/month
26,26,Crystal.Outflow,12-31-2029 23:59:00,70,1000 acre-ft/month
26,26,Crystal.Outflow,01-31-2030 23:59:00,52,1000 acre-ft/month
26,26,Crystal.Outflow,02-28-2030 23:59:00,50,1000 acre-ft/month
26,26,Crystal.Outflow,03-31-2030 23:59:00,83,1000 acre-ft/month
26,26,Crystal.Outflow,04-30-2030 23:59:00,94,1000 acre-ft/month
26,26,Crystal.Outflow,05-31-2030 23:59:00,347,1000 acre-ft/month
26,26,Crystal.Outflow,06-30-2030 23:59:00,254,1000 acre-ft/month
26,26,Crystal.Outflow,07-31-2030 23:59:00,108,1000 acre-ft/month
26,26,Crystal.Outflow,08-31-2030 23:59:00,118,1000 acre-ft/month
26,26,Crystal.Outflow,09-30-2030 23:59:00,116,1000 acre-ft/month
26,26,Crystal.Outflow,10-31-2030 23:59:00,71,1000 acre-ft/month
26,26,Crystal.Outflow,11-30-2030 23:59:00,52,1000 acre-ft/month
26,26,Crystal.Outflow,12-31-2030 23:59:00,77,1000 acre-ft/month
26,26,Crystal.Outflow,01-31-2031 23:59:00,56,1000 acre-ft/month
26,26,Crystal.Outflow,02-28-2031 23:59:00,50,1000 acre-ft/month
26,26,Crystal.Outflow,03-31-2031 23:59:00,43,1000 acre-ft/month
26,26,Crystal.Outflow,04-30-2031 23:59:00,63,1000 acre-ft/month
26,26,Crystal.Outflow,05-31-2031 23:59:00,99,1000 acre-ft/month
26,26,Crystal.Outflow,06-30-2031 23:59:00,82,1000 acre-ft/month
26,26,Crystal.Outflow,07-31-2031 23:59:00,104,1000 acre-ft/month
26,26,Crystal.Outflow,08-31-2031 23:59:00,87,1000 acre-ft/month
26,26,Crystal.Outflow,09-30-2031 23:59:00,76,1000 acre-ft/month
26,26,FlamingGorge.Outflow,05-31-2026 23:59:00,252.09,1000 acre-ft/month
26,26,FlamingGorge.Outflow,06-30-2026 23:59:00,123.08,1000 acre-ft/month
26,26,FlamingGorge.Outflow,07-31-2026 23:59:00,129.22,1000 acre-ft/month
26,26,FlamingGorge.Outflow,08-31-2026 23:59:00,122.98,1000 acre-ft/month
26,26,FlamingGorge.Outflow,09-30-2026 23:59:00,119.10,1000 acre-ft/month
26,26,FlamingGorge.Outflow,10-31-2026 23:59:00,139.54,1000 acre-ft/month
26,26,FlamingGorge.Outflow,11-30-2026 23:59:00,125.26,1000 acre-ft/month
26,26,FlamingGorge.Outflow,12-31-2026 23:59:00,129.12,1000 acre-ft/month
26,26,FlamingGorge.Outflow,01-31-2027 23:59:00,129.12,1000 acre-ft/month
26,26,FlamingGorge.Outflow,02-28-2027 23:59:00,155.87,1000 acre-ft/month
26,26,FlamingGorge.Outflow,03-31-2027 23:59:00,122.90,1000 acre-ft/month
26,26,FlamingGorge.Outflow,04-30-2027 23:59:00,118.95,1000 acre-ft/month
26,26,FlamingGorge.Outflow,05-31-2027 23:59:00,310.74,1000 acre-ft/month
26,26,FlamingGorge.Outflow,06-30-2027 23:59:00,202.16,1000 acre-ft/month
26,26,FlamingGorge.Outflow,07-31-2027 23:59:00,92.10,1000 acre-ft/month
26,26,FlamingGorge.Outflow,08-31-2027 23:59:00,90.10,1000 acre-ft/month
26,26,FlamingGorge.Outflow,09-30-2027 23:59:00,85.68,1000 acre-ft/month
26,26,FlamingGorge.Outflow,10-31-2027 23:59:00,57.64,1000 acre-ft/month
26,26,FlamingGorge.Outflow,11-30-2027 23:59:00,55.98,1000 acre-ft/month
26,26,FlamingGorge.Outflow,12-31-2027 23:59:00,117.86,1000 acre-ft/month
26,26,FlamingGorge.Outflow,01-31-2028 23:59:00,108.90,1000 acre-ft/month
26,26,FlamingGorge.Outflow,02-29-2028 23:59:00,88.67,1000 acre-ft/month
26,26,FlamingGorge.Outflow,03-31-2028 23:59:00,71.36,1000 acre-ft/month
26,26,FlamingGorge.Outflow,04-30-2028 23:59:00,69.06,1000 acre-ft/month
26,26,FlamingGorge.Outflow,05-31-2028 23:59:00,220.21,1000 acre-ft/month
26,26,FlamingGorge.Outflow,06-30-2028 23:59:00,96.98,1000 acre-ft/month
26,26,FlamingGorge.Outflow,07-31-2028 23:59:00,98.74,1000 acre-ft/month
26,26,FlamingGorge.Outflow,08-31-2028 23:59:00,110.10,1000 acre-ft/month
26,26,FlamingGorge.Outflow,09-30-2028 23:59:00,107.15,1000 acre-ft/month
26,26,FlamingGorge.Outflow,10-31-2028 23:59:00,77.30,1000 acre-ft/month
26,26,FlamingGorge.Outflow,11-30-2028 23:59:00,67.03,1000 acre-ft/month
26,26,FlamingGorge.Outflow,12-31-2028 23:59:00,119.45,1000 acre-ft/month
26,26,FlamingGorge.Outflow,01-31-2029 23:59:00,108.29,1000 acre-ft/month
26,26,FlamingGorge.Outflow,02-28-2029 23:59:00,89.83,1000 acre-ft/month
26,26,FlamingGorge.Outflow,03-31-2029 23:59:00,69.56,1000 acre-ft/month
26,26,FlamingGorge.Outflow,04-30-2029 23:59:00,67.32,1000 acre-ft/month
26,26,FlamingGorge.Outflow,05-31-2029 23:59:00,423.24,1000 acre-ft/month
26,26,FlamingGorge.Outflow,06-30-2029 23:59:00,179.79,1000 acre-ft/month
26,26,FlamingGorge.Outflow,07-31-2029 23:59:00,175.90,1000 acre-ft/month
26,26,FlamingGorge.Outflow,08-31-2029 23:59:00,174.95,1000 acre-ft/month
26,26,FlamingGorge.Outflow,09-30-2029 23:59:00,168.33,1000 acre-ft/month
26,26,FlamingGorge.Outflow,10-31-2029 23:59:00,103.77,1000 acre-ft/month
26,26,FlamingGorge.Outflow,11-30-2029 23:59:00,106.64,1000 acre-ft/month
26,26,FlamingGorge.Outflow,12-31-2029 23:59:00,123.23,1000 acre-ft/month
26,26,FlamingGorge.Outflow,01-31-2030 23:59:00,161.05,1000 acre-ft/month
26,26,FlamingGorge.Outflow,02-28-2030 23:59:00,150.49,1000 acre-ft/month
26,26,FlamingGorge.Outflow,03-31-2030 23:59:00,330.13,1000 acre-ft/month
26,26,FlamingGorge.Outflow,04-30-2030 23:59:00,502.89,1000 acre-ft/month
26,26,FlamingGorge.Outflow,05-31-2030 23:59:00,528.79,1000 acre-ft/month
26,26,FlamingGorge.Outflow,06-30-2030 23:59:00,280.29,1000 acre-ft/month
26,26,FlamingGorge.Outflow,07-31-2030 23:59:00,159.99,1000 acre-ft/month
26,26,FlamingGorge.Outflow,08-31-2030 23:59:00,163.57,1000 acre-ft/month
26,26,FlamingGorge.Outflow,09-30-2030 23:59:00,160.26,1000 acre-ft/month
26,26,FlamingGorge.Outflow,10-31-2030 23:59:00,130.98,1000 acre-ft/month
26,26,FlamingGorge.Outflow,11-30-2030 23:59:00,134.70,1000 acre-ft/month
26,26,FlamingGorge.Outflow,12-31-2030 23:59:00,184.59,1000 acre-ft/month
26,26,FlamingGorge.Outflow,01-31-2031 23:59:00,157.09,1000 acre-ft/month
26,26,FlamingGorge.Outflow,02-28-2031 23:59:00,102.12,1000 acre-ft/month
26,26,FlamingGorge.Outflow,03-31-2031 23:59:00,156.68,1000 acre-ft/month
26,26,FlamingGorge.Outflow,04-30-2031 23:59:00,151.62,1000 acre-ft/month
26,26,FlamingGorge.Outflow,05-31-2031 23:59:00,259.47,1000 acre-ft/month
26,26,FlamingGorge.Outflow,06-30-2031 23:59:00,119.87,1000 acre-ft/month
26,26,FlamingGorge.Outflow,07-31-2031 23:59:00,117.49,1000 acre-ft/month
26,26,FlamingGorge.Outflow,08-31-2031 23:59:00,115.72,1000 acre-ft/month
26,26,FlamingGorge.Outflow,09-30-2031 23:59:00,110.49,1000 acre-ft/month
26,26,Fontenelle.Outflow,05-31-2026 23:59:00,70.08,1000 acre-ft/month
26,26,Fontenelle.Outflow,06-30-2026 23:59:00,23.80,1000 acre-ft/month
26,26,Fontenelle.Outflow,07-31-2026 23:59:00,24.60,1000 acre-ft/month
26,26,Fontenelle.Outflow,08-31-2026 23:59:00,24.60,1000 acre-ft/month
26,26,Fontenelle.Outflow,09-30-2026 23:59:00,23.80,1000 acre-ft/month
26,26,Fontenelle.Outflow,10-31-2026 23:59:00,24.60,1000 acre-ft/month
26,26,Fontenelle.Outflow,11-30-2026 23:59:00,51.31,1000 acre-ft/month
26,26,Fontenelle.Outflow,12-31-2026 23:59:00,53.02,1000 acre-ft/month
26,26,Fontenelle.Outflow,01-31-2027 23:59:00,53.02,1000 acre-ft/month
26,26,Fontenelle.Outflow,02-28-2027 23:59:00,47.89,1000 acre-ft/month
26,26,Fontenelle.Outflow,03-31-2027 23:59:00,53.02,1000 acre-ft/month
26,26,Fontenelle.Outflow,04-30-2027 23:59:00,76.65,1000 acre-ft/month
26,26,Fontenelle.Outflow,05-31-2027 23:59:00,104.78,1000 acre-ft/month
26,26,Fontenelle.Outflow,06-30-2027 23:59:00,303.63,1000 acre-ft/month
26,26,Fontenelle.Outflow,07-31-2027 23:59:00,241.07,1000 acre-ft/month
26,26,Fontenelle.Outflow,08-31-2027 23:59:00,114.25,1000 acre-ft/month
26,26,Fontenelle.Outflow,09-30-2027 23:59:00,110.89,1000 acre-ft/month
26,26,Fontenelle.Outflow,10-31-2027 23:59:00,132.47,1000 acre-ft/month
26,26,Fontenelle.Outflow,11-30-2027 23:59:00,81.12,1000 acre-ft/month
26,26,Fontenelle.Outflow,12-31-2027 23:59:00,83.82,1000 acre-ft/month
26,26,Fontenelle.Outflow,01-31-2028 23:59:00,83.82,1000 acre-ft/month
26,26,Fontenelle.Outflow,02-29-2028 23:59:00,78.41,1000 acre-ft/month
26,26,Fontenelle.Outflow,03-31-2028 23:59:00,83.82,1000 acre-ft/month
26,26,Fontenelle.Outflow,04-30-2028 23:59:00,88.50,1000 acre-ft/month
26,26,Fontenelle.Outflow,05-31-2028 23:59:00,122.45,1000 acre-ft/month
26,26,Fontenelle.Outflow,06-30-2028 23:59:00,166.90,1000 acre-ft/month
26,26,Fontenelle.Outflow,07-31-2028 23:59:00,89.82,1000 acre-ft/month
26,26,Fontenelle.Outflow,08-31-2028 23:59:00,78.62,1000 acre-ft/month
26,26,Fontenelle.Outflow,09-30-2028 23:59:00,76.45,1000 acre-ft/month
26,26,Fontenelle.Outflow,10-31-2028 23:59:00,64.88,1000 acre-ft/month
26,26,Fontenelle.Outflow,11-30-2028 23:59:00,65.00,1000 acre-ft/month
26,26,Fontenelle.Outflow,12-31-2028 23:59:00,67.16,1000 acre-ft/month
26,26,Fontenelle.Outflow,01-31-2029 23:59:00,67.16,1000 acre-ft/month
26,26,Fontenelle.Outflow,02-28-2029 23:59:00,60.66,1000 acre-ft/month
26,26,Fontenelle.Outflow,03-31-2029 23:59:00,67.16,1000 acre-ft/month
26,26,Fontenelle.Outflow,04-30-2029 23:59:00,90.53,1000 acre-ft/month
26,26,Fontenelle.Outflow,05-31-2029 23:59:00,93.55,1000 acre-ft/month
26,26,Fontenelle.Outflow,06-30-2029 23:59:00,112.78,1000 acre-ft/month
26,26,Fontenelle.Outflow,07-31-2029 23:59:00,45.62,1000 acre-ft/month
26,26,Fontenelle.Outflow,08-31-2029 23:59:00,73.17,1000 acre-ft/month
26,26,Fontenelle.Outflow,09-30-2029 23:59:00,71.21,1000 acre-ft/month
26,26,Fontenelle.Outflow,10-31-2029 23:59:00,89.09,1000 acre-ft/month
26,26,Fontenelle.Outflow,11-30-2029 23:59:00,91.31,1000 acre-ft/month
26,26,Fontenelle.Outflow,12-31-2029 23:59:00,94.36,1000 acre-ft/month
26,26,Fontenelle.Outflow,01-31-2030 23:59:00,94.36,1000 acre-ft/month
26,26,Fontenelle.Outflow,02-28-2030 23:59:00,61.62,1000 acre-ft/month
26,26,Fontenelle.Outflow,03-31-2030 23:59:00,68.23,1000 acre-ft/month
26,26,Fontenelle.Outflow,04-30-2030 23:59:00,303.74,1000 acre-ft/month
26,26,Fontenelle.Outflow,05-31-2030 23:59:00,313.87,1000 acre-ft/month
26,26,Fontenelle.Outflow,06-30-2030 23:59:00,567.94,1000 acre-ft/month
26,26,Fontenelle.Outflow,07-31-2030 23:59:00,311.53,1000 acre-ft/month
26,26,Fontenelle.Outflow,08-31-2030 23:59:00,130.80,1000 acre-ft/month
26,26,Fontenelle.Outflow,09-30-2030 23:59:00,126.91,1000 acre-ft/month
26,26,Fontenelle.Outflow,10-31-2030 23:59:00,100.92,1000 acre-ft/month
26,26,Fontenelle.Outflow,11-30-2030 23:59:00,82.60,1000 acre-ft/month
26,26,Fontenelle.Outflow,12-31-2030 23:59:00,85.36,1000 acre-ft/month
26,26,Fontenelle.Outflow,01-31-2031 23:59:00,85.36,1000 acre-ft/month
26,26,Fontenelle.Outflow,02-28-2031 23:59:00,77.10,1000 acre-ft/month
26,26,Fontenelle.Outflow,03-31-2031 23:59:00,85.36,1000 acre-ft/month
26,26,Fontenelle.Outflow,04-30-2031 23:59:00,91.98,1000 acre-ft/month
26,26,Fontenelle.Outflow,05-31-2031 23:59:00,209.88,1000 acre-ft/month
26,26,Fontenelle.Outflow,06-30-2031 23:59:00,321.91,1000 acre-ft/month
26,26,Fontenelle.Outflow,07-31-2031 23:59:00,151.86,1000 acre-ft/month
26,26,Fontenelle.Outflow,08-31-2031 23:59:00,90.65,1000 acre-ft/month
26,26,Fontenelle.Outflow,09-30-2031 23:59:00,88.06,1000 acre-ft/month
26,26,Havasu.Outflow,05-31-2026 23:59:00,640667,acre-ft/month
26,26,Havasu.Outflow,06-30-2026 23:59:00,691374,acre-ft/month
26,26,Havasu.Outflow,07-31-2026 23:59:00,622001,acre-ft/month
26,26,Havasu.Outflow,08-31-2026 23:59:00,502607,acre-ft/month
26,26,Havasu.Outflow,09-30-2026 23:59:00,466650,acre-ft/month
26,26,Havasu.Outflow,10-31-2026 23:59:00,447828,acre-ft/month
26,26,Havasu.Outflow,11-30-2026 23:59:00,385194,acre-ft/month
26,26,Havasu.Outflow,12-31-2026 23:59:00,302368,acre-ft/month
26,26,Havasu.Outflow,01-31-2027 23:59:00,305332,acre-ft/month
26,26,Havasu.Outflow,02-28-2027 23:59:00,375609,acre-ft/month
26,26,Havasu.Outflow,03-31-2027 23:59:00,685198,acre-ft/month
26,26,Havasu.Outflow,04-30-2027 23:59:00,642014,acre-ft/month
26,26,Havasu.Outflow,05-31-2027 23:59:00,728772,acre-ft/month
26,26,Havasu.Outflow,06-30-2027 23:59:00,737548,acre-ft/month
26,26,Havasu.Outflow,07-31-2027 23:59:00,653900,acre-ft/month
26,26,Havasu.Outflow,08-31-2027 23:59:00,548821,acre-ft/month
26,26,Havasu.Outflow,09-30-2027 23:59:00,510005,acre-ft/month
26,26,Havasu.Outflow,10-31-2027 23:59:00,501096,acre-ft/month
26,26,Havasu.Outflow,11-30-2027 23:59:00,381188,acre-ft/month
26,26,Havasu.Outflow,12-31-2027 23:59:00,284392,acre-ft/month
26,26,Havasu.Outflow,01-31-2028 23:59:00,276757,acre-ft/month
26,26,Havasu.Outflow,02-29-2028 23:59:00,348499,acre-ft/month
26,26,Havasu.Outflow,03-31-2028 23:59:00,607502,acre-ft/month
26,26,Havasu.Outflow,04-30-2028 23:59:00,620822,acre-ft/month
26,26,Havasu.Outflow,05-31-2028 23:59:00,666008,acre-ft/month
26,26,Havasu.Outflow,06-30-2028 23:59:00,657950,acre-ft/month
26,26,Havasu.Outflow,07-31-2028 23:59:00,609047,acre-ft/month
26,26,Havasu.Outflow,08-31-2028 23:59:00,541763,acre-ft/month
26,26,Havasu.Outflow,09-30-2028 23:59:00,471326,acre-ft/month
26,26,Havasu.Outflow,10-31-2028 23:59:00,473001,acre-ft/month
26,26,Havasu.Outflow,11-30-2028 23:59:00,350170,acre-ft/month
26,26,Havasu.Outflow,12-31-2028 23:59:00,274221,acre-ft/month
