"commodity","item","futures_exchange","commodity_class","data_period","marketing_year","calendar_year_month","futures_contract","data_source_date","value","unit"
"Corn","Basis","CBOT","NA","Monthly","2007","2007-11","2007-12","2007-12-28","     -0.367000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2007","2007-11","2007-12","2008-09-29","     -0.357000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2007","2007-12","2008-03","2007-12-28","     -0.468125","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2007","2007-12","2008-03","2008-01-31","     -0.588125","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2007","2007-12","2008-03","2008-09-29","     -0.578125","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2007","2008-01","2008-03","2008-01-31","     -0.587000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2007","2008-01","2008-03","2008-02-29","     -0.897000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2007","2008-01","2008-03","2008-09-29","     -0.887000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2007","2008-02","2008-03","2008-02-29","     -0.945625","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2007","2008-02","2008-03","2008-03-28","     -0.665625","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2007","2008-02","2008-03","2008-09-29","     -0.655625","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2007","2008-03","2008-05","2008-03-28","     -0.669375","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2007","2008-03","2008-05","2008-04-30","     -0.799375","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2007","2008-04","2008-05","2008-04-30","     -0.805000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2007","2008-04","2008-05","2008-05-30","     -0.785000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2007","2008-04","2008-05","2008-09-29","     -0.795000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2007","2008-05","2008-07","2008-05-30","     -0.929000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2007","2008-05","2008-07","2008-06-27","     -0.769000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2007","2008-05","2008-07","2008-09-29","     -0.779000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2007","2008-06","2008-07","2008-06-27","     -0.964375","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2007","2008-06","2008-07","2008-07-31","     -1.604375","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2007","2008-06","2008-07","2008-09-29","     -1.614375","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2007","2008-07","2008-09","2008-07-31","     -0.862000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2007","2008-07","2008-09","2008-08-29","     -1.232000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2007","2008-07","2008-09","2008-09-29","     -1.222000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2007","2008-08","2008-09","2008-08-29","     -0.719375","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2007","2008-08","2008-09","2008-09-29","     -0.359375","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2008-09","2008-12","2008-09-29","     -0.288125","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2008-09","2008-12","2008-10-31","     -0.438125","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2008-09","2008-12","2009-09-29","     -0.448125","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2008-10","2008-12","2008-10-31","     -0.163000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2008-10","2008-12","2008-11-28","      0.217000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2008-11","2008-12","2008-11-28","      0.258125","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2008-11","2008-12","2008-12-30","      0.578125","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2008-12","2009-03","2008-12-30","      0.367500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2008-12","2009-03","2009-01-30","      0.417500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2008-12","2009-03","2009-09-29","      0.427500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2009-01","2009-03","2009-01-30","      0.253500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2009-01","2009-03","2009-02-27","      0.463500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2009-01","2009-03","2010-09-29","     -0.576500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2009-02","2009-03","2009-02-27","      0.498125","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2009-02","2009-03","2009-03-30","      0.238125","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2009-03","2009-05","2009-03-30","      0.132500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2009-03","2009-05","2009-04-30","      0.032500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2009-03","2009-05","2009-09-29","      0.022500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2009-04","2009-05","2009-04-30","     -0.041500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2009-04","2009-05","2009-05-29","     -0.061500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2009-05","2009-07","2009-05-29","     -0.152500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2009-05","2009-07","2009-06-29","     -0.262500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2009-05","2009-07","2009-09-29","     -0.272500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2009-06","2009-07","2009-06-29","     -0.258125","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2009-06","2009-07","2009-07-31","     -0.158125","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2009-06","2009-07","2009-09-29","     -0.178125","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2009-07","2009-09","2009-07-31","      0.027500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2009-07","2009-09","2009-08-31","      0.297500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2009-08","2009-09","2009-08-31","      0.063750","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2008","2009-08","2009-09","2009-09-29","      0.083750","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2009","2009-09","2009-12","2009-09-29","      0.078750","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2009","2009-09","2009-12","2009-10-30","      0.008750","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2009","2009-10","2009-12","2009-10-30","     -0.181000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2009","2009-10","2009-12","2009-11-30","     -0.111000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2009","2009-11","2009-12","2009-11-30","     -0.245000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2009","2009-11","2009-12","2009-12-30","     -0.235000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2009","2009-12","2010-03","2009-12-30","     -0.437500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2009","2009-12","2010-03","2010-09-29","     -0.427500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2009","2010-01","2010-03","2010-01-29","     -0.380625","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2009","2010-01","2010-03","2010-02-26","     -0.170625","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2009","2010-02","2010-03","2010-02-26","     -0.166875","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2009","2010-02","2010-03","2010-03-30","     -0.066875","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2009","2010-03","2010-05","2010-03-30","     -0.208125","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2009","2010-03","2010-05","2010-04-30","     -0.148125","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2009","2010-04","2010-05","2010-04-30","     -0.047500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2009","2010-04","2010-05","2010-05-28","     -0.147500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2009","2010-05","2010-07","2010-05-28","     -0.288750","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2009","2010-05","2010-07","2010-06-29","     -0.218750","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2009","2010-06","2010-07","2010-06-29","     -0.107500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2009","2010-06","2010-07","2010-07-30","     -0.077500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2009","2010-07","2010-09","2010-07-30","     -0.264000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2009","2010-07","2010-09","2010-08-31","     -0.324000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2009","2010-08","2010-09","2010-08-31","     -0.451250","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2010","2010-09","2010-12","2010-09-29","     -0.478500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2010","2010-09","2010-12","2010-10-29","     -0.738500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2010","2010-10","2010-12","2010-10-29","     -0.741875","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2010","2010-10","2010-12","2010-11-30","     -1.201875","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2010","2010-11","2010-12","2010-11-30","     -0.996250","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2010","2010-11","2010-12","2010-12-30","     -1.036250","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2010","2010-12","2011-03","2010-12-30","     -0.954500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2010","2010-12","2011-03","2011-01-31","     -1.074500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2010","2011-01","2011-03","2011-01-31","     -1.003125","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2010","2011-01","2011-03","2011-02-28","     -1.433125","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2010","2011-02","2011-03","2011-02-28","     -1.238750","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2010","2011-02","2011-03","2011-03-30","     -1.258750","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2010","2011-02","2011-03","2011-09-29","     -1.248750","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2010","2011-03","2011-05","2011-03-30","     -1.463500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2010","2011-03","2011-05","2011-04-29","     -1.393500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2010","2011-04","2011-05","2011-04-29","     -1.033750","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2010","2011-04","2011-05","2011-05-31","     -1.083750","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2010","2011-04","2011-05","2011-09-29","     -1.073750","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2010","2011-05","2011-07","2011-05-31","     -1.057500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2010","2011-05","2011-07","2011-06-29","     -0.907500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2010","2011-05","2011-07","2011-09-29","     -0.887500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2010","2011-06","2011-07","2011-06-29","     -0.546000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2010","2011-06","2011-07","2011-07-29","     -0.746000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2010","2011-07","2011-09","2011-07-29","     -0.233125","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2010","2011-07","2011-09","2011-08-31","     -0.373125","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2010","2011-07","2011-09","2011-09-29","     -0.363125","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2010","2011-08","2011-09","2011-08-31","     -0.448750","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2010","2011-08","2011-09","2011-09-29","     -0.188750","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2011","2011-09","2011-12","2011-09-29","     -0.222000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2011","2011-09","2011-12","2011-10-31","     -0.542000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2011","2011-09","2011-12","2012-09-27","     -0.532000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2011","2011-10","2011-12","2011-10-31","     -0.441875","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2011","2011-10","2011-12","2011-11-30","     -0.651875","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2011","2011-10","2011-12","2012-09-27","     -0.631875","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2011","2011-11","2011-12","2011-11-30","     -0.255625","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2011","2011-11","2011-12","2011-12-30","     -0.415625","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2011","2011-11","2011-12","2012-09-27","     -0.425625","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2011","2011-12","2012-03","2011-12-30","     -0.632500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2011","2011-12","2012-03","2012-01-31","     -0.212500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2011","2012-01","2012-03","2012-01-31","     -0.338750","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2011","2012-01","2012-03","2012-02-29","     -0.168750","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2011","2012-02","2012-03","2012-02-29","     -0.229375","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2011","2012-02","2012-03","2012-03-29","     -0.109375","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2011","2012-03","2012-05","2012-03-29","      0.066000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2011","2012-03","2012-05","2012-04-30","     -0.064000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2011","2012-04","2012-05","2012-04-30","     -0.211875","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2011","2012-04","2012-05","2012-05-31","     -0.011875","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2011","2012-05","2012-07","2012-05-31","      0.298500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2011","2012-05","2012-07","2012-06-28","      0.408500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2011","2012-05","2012-07","2012-09-27","      0.418500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2011","2012-06","2012-07","2012-06-28","      0.165000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2011","2012-06","2012-07","2012-07-31","      0.285000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2011","2012-07","2012-09","2012-07-31","     -0.212500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2011","2012-07","2012-09","2012-08-31","     -0.432500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2011","2012-08","2012-09","2012-08-31","     -0.520500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2011","2012-08","2012-09","2012-09-27","     -0.430500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2012","2012-09","2012-12","2012-09-27","     -0.236250","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2012","2012-09","2012-12","2012-10-31","     -0.696250","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2012","2012-10","2012-12","2012-10-31","     -0.632500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2012","2012-10","2012-12","2012-11-30","     -0.812500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2012","2012-10","2012-12","2013-09-27","     -0.802500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2012","2012-11","2012-12","2012-11-30","     -0.702000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2012","2012-11","2012-12","2012-12-31","     -0.392000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2012","2012-11","2012-12","2013-09-27","     -0.402000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2012","2012-12","2013-03","2012-12-31","     -0.139375","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2012","2012-12","2013-03","2013-01-31","     -0.279375","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2012","2013-01","2013-03","2013-01-31","     -0.174500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2012","2013-01","2013-03","2013-02-28","     -0.194500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2012","2013-02","2013-03","2013-02-28","     -0.149375","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2012","2013-02","2013-03","2013-03-27","      0.000625","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2012","2013-03","2013-05","2013-03-27","      0.090000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2012","2013-03","2013-05","2013-04-30","      0.040000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2012","2013-04","2013-05","2013-04-30","      0.242500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2012","2013-04","2013-05","2013-05-31","      0.542500","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2012","2013-05","2013-07","2013-05-31","      0.343000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2012","2013-05","2013-07","2013-06-27","      0.433000","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2012","2013-06","2013-07","2013-06-27","      0.401875","U.S. dollars per bushel"
"Corn","Basis","CBOT","NA","Monthly","2012","2013-06","2013-07","2013-07-31","      0.351875","U.S. dollars per bushel"
